rainfall,temperature,fertilizer,crop,yield
1230.86,38.05,264.02,45,36.75
1723.09,22.98,99.32,67,12.56
1111.2,43.53,31.28,99,34.96
530.6,20.68,231.54,45,35.27
981.7,17.74,177.64,17,20.35
1133.65,34.52,179.63,74,12.55
1012.22,42.36,225.69,84,30.19
1820.37,32.34,202.02,2,37.07
1556.96,30.42,253.43,9,27.46
827.66,35.94,148.57,19,34.92
1570.85,18.09,242.42,73,20.19
408.87,42.17,218.07,33,23.21
674.39,37.13,217.85,75,32.01
1558.16,31.31,77.69,84,24.0
876.41,12.72,163.0,84,25.24
1593.82,32.15,59.99,8,28.23
1487.03,39.92,123.57,70,22.65
863.29,27.03,88.55,93,26.7
1875.79,24.89,215.62,33,25.5
279.96,15.02,225.65,42,21.53
1749.54,31.13,32.7,90,29.75
380.5,23.91,121.79,35,40.15
696.68,19.16,168.76,30,35.83
1767.33,32.47,196.84,9,35.3
1092.15,38.08,178.26,64,19.23
1538.16,21.19,110.11,62,26.08
1961.69,18.78,175.61,71,23.68
1253.45,11.44,228.66,49,37.92
1944.89,22.41,218.96,3,35.78
482.48,29.94,266.58,45,31.67
712.15,15.65,195.75,33,36.43
1165.47,35.0,285.15,95,26.55
1100.21,26.41,70.64,67,22.49
1596.17,31.47,71.73,5,11.82
369.57,20.03,83.98,12,40.24
1057.37,26.78,129.38,73,35.91
1206.33,29.65,241.03,90,16.22
621.76,24.96,57.77,10,33.71
1829.0,26.64,114.43,57,38.54
392.91,26.86,103.03,13,33.91
544.22,36.23,289.64,33,23.24
401.14,32.52,38.65,58,10.41
1393.55,13.1,106.23,94,38.8
1346.04,39.87,108.81,28,21.47
1604.06,17.03,89.15,26,28.07
441.15,37.87,215.92,11,33.75
1524.32,27.59,278.68,85,43.71
1887.39,33.93,263.27,73,19.35
598.54,22.7,117.89,88,23.44
284.58,31.67,285.61,66,28.94
1014.06,42.49,105.28,6,27.19
1946.75,22.75,133.46,99,32.34
881.56,23.0,219.22,52,21.61
911.51,28.37,216.93,74,35.31
497.62,15.44,47.34,91,9.21
1628.53,14.74,296.01,48,16.55
499.33,20.84,181.53,46,11.58
1419.58,32.56,66.68,4,30.24
1737.31,11.75,247.3,29,25.52
1680.73,17.22,134.98,35,27.6
1787.24,20.45,63.16,67,21.86
1186.7,26.91,284.84,49,22.49
1110.49,16.0,250.6,2,35.99
1244.47,26.45,61.87,98,37.35
1865.83,24.61,283.85,6,15.01
253.84,42.26,240.95,92,26.6
562.98,12.32,150.03,61,18.78
904.93,11.13,247.95,96,28.79
1543.81,40.01,143.94,91,27.25
454.78,44.16,131.13,75,17.27
1967.01,11.82,96.8,97,27.7
969.73,24.19,119.73,76,16.99
1094.29,34.37,72.45,40,16.58
348.54,23.39,159.5,11,20.4
1415.35,25.7,143.11,77,11.93
1847.85,29.34,168.54,64,30.65
1337.79,13.08,155.33,60,28.1
463.54,44.58,242.63,77,30.26
880.38,42.75,264.25,38,11.96
1674.31,25.77,72.41,29,20.53
1390.6,24.18,66.34,90,30.72
736.9,36.99,238.49,27,29.49
915.14,35.44,179.92,80,39.03
320.8,40.89,266.34,67,16.35
1164.91,38.46,126.42,4,14.44
1922.98,27.33,291.67,56,23.2
1828.32,41.03,82.65,6,16.43
1240.74,37.44,176.04,19,28.85
951.18,16.54,235.82,46,38.24
827.75,34.32,40.64,60,32.5
641.43,28.92,188.66,0,27.37
313.26,33.89,224.62,74,29.3
1998.89,13.71,273.83,43,21.69
932.69,33.58,286.22,6,22.0
1650.92,29.45,255.11,22,35.8
1768.51,20.2,226.35,3,37.12
412.51,16.32,177.96,49,22.66
831.5,38.65,184.74,33,39.16
1731.32,21.45,87.92,67,34.05
513.46,13.01,117.32,44,25.08
1614.33,38.15,211.54,82,37.65
1613.37,21.64,126.2,29,33.83
485.69,17.71,282.25,26,16.41
502.57,39.44,156.42,37,26.92
361.86,23.87,159.13,11,13.99
429.05,37.95,155.34,2,32.65
277.57,12.17,147.52,80,39.51
490.11,40.46,91.88,89,38.55
778.42,21.95,213.83,42,14.75
1026.17,35.65,249.21,0,11.95
389.34,25.55,120.58,59,35.02
523.55,38.59,171.3,38,10.91
1149.35,30.82,62.27,93,30.5
745.76,23.31,143.05,8,19.15
863.81,40.42,148.39,20,12.08
642.93,31.25,123.67,14,28.4
1140.15,15.62,79.14,22,31.37
852.65,10.43,160.21,16,23.39
414.94,25.78,117.7,72,29.65
1295.57,38.2,299.73,28,28.7
493.08,20.12,123.78,24,15.38
373.82,42.52,262.38,30,37.67
889.64,17.76,245.13,37,12.59
772.88,15.55,252.41,19,37.84
821.03,25.35,184.64,78,28.37
281.98,20.02,62.73,17,27.55
1545.79,31.7,77.74,20,15.35
676.43,14.13,168.7,60,13.45
1357.36,20.27,205.49,74,18.02
1066.01,14.85,85.19,34,23.16
1031.52,28.51,70.34,31,24.59
1613.41,13.28,253.0,17,12.73
1139.7,21.6,271.02,60,13.44
1874.95,31.22,110.88,74,32.51
1253.84,29.96,171.04,57,38.86
1826.42,38.99,189.68,67,31.49
1497.09,15.27,225.95,46,23.14
829.85,25.62,226.9,5,37.39
1129.57,12.75,108.5,59,40.29
846.02,16.66,84.6,26,23.95
1935.66,19.11,84.93,82,14.64
930.57,20.76,42.72,92,28.16
1644.69,24.34,139.2,21,31.69
1670.86,43.07,271.37,23,40.23
620.49,37.51,212.69,25,42.15
1339.63,12.93,167.88,36,28.14
1575.76,13.86,199.3,21,19.16
1184.11,21.14,173.44,46,29.59
453.13,40.92,201.4,6,39.95
902.5,37.36,191.64,28,30.48
802.79,22.02,228.37,68,36.63
1634.41,23.89,212.41,42,18.93
613.29,41.98,147.95,64,21.7
1852.08,21.58,294.3,22,15.45
1420.51,11.87,295.83,99,33.72
603.32,28.49,44.8,61,26.35
1894.33,37.37,230.05,32,23.6
1082.62,17.37,76.92,83,16.17
1375.97,13.46,205.93,51,35.37
1022.11,16.43,46.9,90,29.88
529.32,44.08,150.96,40,34.77
1524.55,37.02,62.53,74,22.12
1119.13,21.78,238.41,8,35.65
1306.5,39.19,246.98,1,20.09
893.79,28.06,280.66,49,14.46
1272.58,24.97,131.46,51,16.59
982.86,19.53,182.58,76,22.14
1027.08,19.17,240.95,62,22.53
659.67,43.57,160.48,4,36.17
984.6,18.37,130.63,87,18.69
1026.25,44.63,140.85,86,31.6
271.11,17.57,195.73,51,33.15
1455.63,31.9,257.67,22,41.06
744.51,37.6,101.35,28,23.98
1046.58,23.4,263.37,76,19.93
1279.98,25.69,121.25,69,32.32
1767.49,12.11,207.45,61,14.49
379.63,22.6,68.04,60,33.56
1369.2,13.16,171.03,40,42.17
375.14,43.41,65.43,1,27.33
959.2,32.18,263.7,86,36.65
390.92,30.65,182.67,1,22.45
1488.64,17.37,58.79,98,30.29
1500.29,27.65,135.78,4,42.78
607.18,19.42,242.11,52,12.78
1342.36,35.72,194.03,24,12.63
308.73,19.35,153.19,63,35.32
1115.64,35.05,296.84,44,30.34
735.13,31.92,282.13,0,30.96
1476.55,29.53,259.65,27,20.0
892.11,32.8,169.87,0,18.96
1858.03,24.14,215.87,69,15.69
1362.5,43.42,265.43,52,12.03
1539.22,44.99,223.76,29,21.04
1527.41,14.98,68.59,60,34.24
1058.78,23.29,137.9,22,36.02
1321.52,20.88,51.62,22,41.78
765.17,23.89,48.61,79,35.28
722.2,36.72,224.79,73,36.7
491.48,27.84,79.08,50,37.76
1698.49,32.12,154.59,29,23.27
849.46,13.8,220.81,15,27.88
1671.02,29.41,31.88,91,27.62
951.11,19.36,286.13,60,16.97
1231.27,40.92,177.64,80,35.6
788.44,10.5,149.81,15,22.71
405.58,42.08,152.3,55,24.06
1842.4,36.71,38.26,96,32.66
1190.77,40.16,110.56,55,41.84
884.38,32.98,259.28,34,28.2
1413.5,36.93,219.19,59,40.74
466.33,22.72,65.11,24,28.89
1529.21,28.56,53.66,31,24.2
1970.63,39.67,57.15,15,38.29
1527.43,33.39,279.19,93,39.33
1566.81,26.51,281.72,27,14.72
1564.53,23.19,289.47,41,12.72
723.29,24.15,188.31,16,39.61
591.14,44.99,143.42,87,14.17
854.76,37.55,101.93,55,25.0
1086.83,28.75,250.28,15,22.46
383.23,21.77,156.2,23,31.84
811.2,44.89,225.64,15,35.05
1805.39,22.12,271.49,8,41.03
956.0,30.36,258.53,54,38.32
434.52,20.32,274.51,52,13.33
1909.49,44.25,298.47,70,29.44
1233.33,27.0,267.11,74,22.34
1781.64,15.22,132.1,81,24.64
1936.97,22.22,292.07,57,38.89
1124.36,34.26,138.28,19,22.6
499.86,15.0,32.03,13,23.27
1510.08,14.14,57.04,60,41.51
1293.51,21.09,49.82,32,21.42
767.29,36.6,65.55,15,28.78
257.89,16.01,37.01,99,15.01
1161.96,26.18,202.23,25,25.79
1973.0,26.1,250.3,55,34.95
1204.7,26.87,143.02,22,34.4
1668.4,38.45,158.42,66,41.97
612.85,41.9,224.5,55,39.47
591.56,40.75,195.04,96,11.08
738.69,12.58,219.14,70,38.82
826.0,42.13,269.06,32,23.96
303.84,34.6,146.89,59,29.59
266.62,16.09,114.71,28,24.67
1030.12,27.76,130.85,16,37.69
623.92,37.23,232.86,63,41.25
326.61,40.93,208.12,47,40.06
1023.19,24.04,71.36,7,41.65
634.56,11.97,249.39,58,33.34
1761.41,33.41,77.19,16,35.22
757.85,12.01,112.95,16,35.44
1187.03,42.2,186.59,94,22.39
1185.24,30.35,171.17,3,34.89
1451.33,33.29,183.08,28,41.01
734.95,30.88,119.03,85,22.72
271.59,43.44,277.11,30,16.68
1115.68,14.75,264.33,48,19.92
1929.95,29.36,240.52,70,22.83
1589.34,16.42,147.41,0,36.74
344.57,17.7,235.73,66,19.18
1757.92,23.26,41.8,45,17.26
574.56,14.26,284.55,12,20.13
1890.35,20.05,260.56,52,38.63
599.4,32.97,132.09,18,36.92
1219.59,40.76,104.06,4,15.53
1317.66,39.13,255.98,44,28.88
1259.84,41.86,156.8,35,37.24
1987.75,30.7,220.78,19,19.1
970.18,40.22,133.71,19,15.18
1009.37,17.84,181.92,68,31.83
1214.4,44.38,206.48,45,17.37
458.56,13.24,158.28,83,28.71
1687.12,15.26,260.95,70,39.97
1457.38,38.3,63.87,94,28.96
1550.99,34.24,89.18,55,37.89
652.3,33.52,237.57,56,19.99
908.33,37.76,278.89,92,12.45
1104.24,14.95,149.38,5,21.46
866.04,40.2,240.76,85,20.16
1683.74,27.09,104.02,17,23.48
1428.0,29.37,51.84,35,39.05
1801.92,39.86,95.76,44,16.39
955.1,44.82,67.93,89,41.28
1963.04,18.74,298.63,11,13.19
1013.6,24.62,265.14,5,27.11
1930.77,10.08,123.57,24,17.08
1617.4,33.82,268.0,14,14.21
1235.29,40.68,286.57,3,42.89
676.68,18.39,93.89,55,26.28
316.81,17.12,193.05,44,28.58
482.73,10.66,33.13,76,22.49
1389.12,19.23,203.08,53,31.62
706.12,16.59,210.97,84,36.92
1354.97,32.63,260.36,89,14.19
1430.86,17.58,78.51,52,28.47
1536.84,16.13,215.5,42,37.25
1620.05,44.15,51.77,89,20.29
515.06,20.81,156.19,54,38.19
762.2,29.29,290.0,24,28.82
1216.9,30.81,176.52,18,39.11
466.71,11.67,61.58,3,27.46
1633.22,11.46,262.17,64,25.68
1499.84,14.43,152.02,30,12.46
1098.34,19.96,145.95,46,40.3
1957.4,28.88,243.56,84,26.33
1430.18,43.97,51.38,51,30.27
391.84,28.86,146.53,33,10.81
544.39,33.93,228.63,42,39.56
1713.81,19.99,238.42,61,43.94
1237.24,27.82,77.69,2,18.24
1296.7,41.39,213.51,64,27.4
945.76,35.09,277.36,52,12.32
283.34,15.68,180.05,94,15.61
1418.17,14.85,66.51,93,23.06
1504.21,40.16,212.62,9,12.36
549.99,25.74,77.47,2,30.07
1273.24,35.37,240.3,78,15.66
1797.71,14.48,145.46,45,28.98
1656.0,35.69,224.25,73,22.99
959.78,27.74,258.56,45,33.6
1333.22,15.92,179.82,86,16.16
1437.94,37.63,238.64,69,36.77
1799.14,10.24,42.6,42,37.55
547.26,15.08,219.53,47,22.74
1816.65,27.91,228.51,98,41.98
1579.88,24.58,48.23,8,20.34
1279.89,10.02,227.51,22,16.7
1579.7,33.99,252.9,48,32.95
1243.46,42.84,275.56,98,23.55
1952.82,44.32,118.18,81,42.98
1754.38,35.11,296.1,86,43.57
1591.28,15.28,77.66,58,32.75
591.8,41.56,276.2,72,20.53
959.07,11.54,219.2,86,26.1
1326.04,13.39,173.36,95,21.5
1222.21,41.11,238.08,70,17.35
1881.41,35.25,202.98,34,27.51
1861.15,33.05,266.64,99,35.79
1615.82,24.99,102.35,28,32.1
806.76,26.41,121.38,39,30.49
1415.75,11.4,252.21,59,32.26
804.31,27.96,118.77,50,11.46
1570.27,31.7,274.16,54,22.14
530.59,24.18,160.45,69,14.81
1313.53,26.09,172.21,69,18.4
1826.01,14.74,247.89,17,36.63
1634.53,13.31,62.43,10,11.3
1426.31,20.47,160.28,47,22.17
792.18,12.57,278.74,69,18.5
1173.48,36.66,31.0,47,26.31
1762.0,29.74,255.29,44,39.06
1927.32,26.98,118.99,24,36.51
1245.62,40.04,40.65,48,38.34
997.34,28.8,192.64,9,27.78
625.16,43.43,211.9,15,22.12
1219.79,22.46,58.85,61,12.03
1239.59,36.57,181.62,4,23.24
1656.81,16.67,125.73,86,29.54
1165.02,19.95,124.02,13,32.2
968.75,13.97,258.02,97,20.45
1004.37,10.27,122.1,52,27.27
1774.96,36.86,68.51,27,17.27
1805.76,30.56,270.01,80,39.74
892.09,10.87,165.91,59,39.81
1141.99,10.58,92.86,50,12.02
296.2,31.79,236.97,32,11.7
459.54,39.22,94.11,4,37.81
722.32,35.6,198.61,98,32.99
1626.23,35.75,142.08,66,21.03
844.24,30.64,128.14,87,30.65
980.72,34.16,57.3,17,40.93
1721.78,16.85,40.57,93,11.43
1977.6,30.84,257.6,45,32.17
472.9,36.12,283.88,23,21.32
1939.56,13.64,210.73,57,41.68
1385.58,31.82,177.37,39,27.46
608.61,42.55,76.27,84,21.53
805.04,39.76,253.49,61,26.57
425.42,34.6,116.89,67,12.63
880.86,34.09,38.61,19,33.46
1145.24,12.08,132.67,69,11.08
1407.87,34.54,216.71,7,35.41
1197.84,30.14,63.49,9,13.42
1508.26,29.86,43.99,7,42.26
1970.4,32.41,77.9,48,26.43
1121.77,40.12,289.27,60,11.82
1856.34,21.13,163.53,31,27.87
1579.22,41.07,75.21,31,27.84
1258.65,14.28,219.67,48,42.4
1079.44,43.23,245.97,74,41.37
1715.96,25.82,288.06,67,44.43
737.61,24.0,191.11,42,32.05
391.87,19.57,202.96,98,36.38
1538.62,18.3,293.21,86,27.88
801.43,14.51,103.75,39,39.63
1376.24,40.88,144.14,21,22.4
1256.13,35.91,33.73,67,16.46
1835.54,33.18,31.24,97,27.41
1134.22,27.65,203.49,70,19.58
1902.66,18.57,50.69,64,39.28
965.96,29.23,256.23,2,36.88
366.16,32.11,67.99,33,17.14
733.6,14.76,163.87,76,39.6
1905.39,34.88,142.1,75,13.15
746.72,13.56,118.61,50,21.8
1596.93,18.79,273.16,18,35.46
1657.23,20.7,243.19,55,41.21
1681.37,29.79,219.34,25,31.41
1796.88,32.69,138.89,17,41.04
1028.87,10.13,56.48,33,37.84
838.26,10.96,194.63,95,11.14
740.35,16.2,179.38,71,41.09
1343.77,12.94,42.05,37,41.43
805.4,21.82,66.43,25,33.1
1704.78,22.52,64.65,26,39.91
1749.02,44.24,107.86,8,31.45
1640.29,12.07,49.34,75,40.76
980.37,23.36,192.54,19,18.31
1791.34,36.54,235.31,50,41.37
1196.4,24.0,73.08,43,23.26
1033.28,35.86,60.43,40,13.05
1206.21,30.53,249.43,20,32.08
454.98,18.1,71.14,73,17.46
885.39,11.15,197.19,48,10.61
1401.62,28.54,194.34,60,14.96
1641.64,25.06,282.1,70,26.44
1955.0,16.08,61.59,39,29.16
305.97,15.57,290.55,52,27.72
1404.22,43.54,142.61,87,18.52
281.37,24.96,111.44,99,16.36
560.78,11.44,219.93,39,35.22
1526.93,22.57,262.09,85,18.46
1586.0,13.87,80.56,2,38.31
1703.1,38.98,154.77,79,24.66
1121.6,44.91,117.81,65,17.54
570.05,15.71,177.51,26,28.45
1642.57,23.51,35.89,1,39.93
361.63,24.34,207.67,11,38.01
1564.61,35.49,162.31,48,15.25
272.37,37.7,236.87,90,11.54
631.08,21.21,70.41,35,12.05
1344.75,20.76,292.7,28,25.97
364.2,37.35,152.66,15,24.13
839.01,10.95,127.37,68,22.14
1263.68,31.05,146.31,11,14.71
1147.31,44.15,140.1,8,22.35
599.64,44.34,244.01,45,38.83
1869.65,12.81,120.59,26,36.66
1615.42,24.45,52.32,57,20.05
841.11,37.34,54.66,39,32.82
1338.33,30.33,107.19,81,11.74
697.86,11.27,216.14,67,25.37
1425.43,31.04,50.67,97,36.84
1458.38,40.52,36.16,20,18.25
417.23,26.15,30.11,28,22.15
696.24,32.56,239.83,24,20.74
1435.15,36.48,97.87,11,11.52
1601.54,23.52,63.57,2,29.49
1341.26,41.62,277.09,40,41.49
1232.81,40.26,144.49,91,18.86
994.67,34.4,43.87,51,20.58
1682.77,32.36,219.33,88,42.31
1367.01,19.91,269.5,29,13.83
1044.87,21.75,260.84,89,41.76
814.49,28.36,171.98,30,31.91
263.64,14.83,168.89,17,23.1
1933.84,40.23,288.1,28,21.42
1417.88,36.71,65.15,63,39.16
1042.0,15.11,184.22,35,26.76
951.02,37.39,179.64,16,28.92
1200.89,21.19,219.68,35,21.62
1840.87,31.95,45.32,70,22.8
1368.36,44.58,264.39,8,31.94
1577.09,23.1,105.96,90,13.48
676.83,10.73,200.99,4,39.16
822.1,21.66,279.67,37,41.07
1476.49,29.9,56.45,53,33.28
348.63,14.91,122.65,97,37.14
1042.13,39.71,56.44,93,25.02
978.74,37.75,90.29,51,39.37
1540.7,39.65,91.29,9,11.08
295.72,36.91,199.6,18,29.46
1403.44,19.38,92.5,21,18.49
603.24,37.35,70.37,72,27.91
1097.44,35.94,166.25,26,40.04
1619.47,44.33,146.61,26,24.04
394.99,12.9,252.58,84,25.48
451.13,35.3,33.76,92,25.28
423.95,18.15,105.05,7,21.35
570.18,18.32,88.06,96,34.38
1048.67,21.99,49.61,11,35.02
1275.94,22.87,124.64,73,33.5
914.18,13.96,47.51,60,35.81
1169.43,12.36,92.3,65,21.87
1125.68,18.03,160.45,76,25.15
1778.53,17.59,60.69,51,41.52
1359.82,39.04,144.21,33,42.6
1105.11,27.01,112.36,32,22.97
1626.93,41.81,129.99,41,38.93
1446.07,24.78,98.41,47,42.7
1185.84,20.35,68.61,32,25.17
1811.42,26.19,259.68,48,22.32
481.21,11.04,169.6,14,25.06
955.86,16.6,111.97,53,39.28
1504.95,31.49,136.16,37,42.7
325.46,28.06,260.63,30,24.42
1336.95,35.17,269.56,8,39.88
457.4,25.1,154.34,27,37.96
1518.8,34.95,146.68,56,42.76
1645.69,23.65,127.22,54,14.04
1181.16,24.48,297.64,85,17.24
1699.69,11.94,69.13,43,37.96
1880.83,29.93,146.32,34,29.83
880.78,38.22,54.36,96,22.06
300.21,40.43,150.39,80,34.33
1090.62,44.57,185.89,32,16.66
1815.64,25.92,190.23,19,35.1
1744.53,44.22,37.51,10,31.83
580.66,42.83,178.72,20,10.57
1969.0,25.85,86.85,61,31.96
1424.2,33.54,91.02,61,29.93
970.94,43.2,225.04,39,12.69
1520.2,21.64,75.2,21,27.04
1106.64,18.75,70.85,93,28.7
445.68,23.36,134.98,29,39.65
1330.35,17.13,225.0,83,21.3
1773.46,40.87,85.31,52,30.89
1340.27,33.08,196.44,37,18.52
642.56,33.35,188.15,18,25.96
549.26,29.06,231.48,81,21.3
1066.44,18.32,119.37,53,32.14
1882.12,24.51,83.14,69,36.59
830.61,31.51,236.87,53,37.43
607.15,23.15,244.28,75,41.45
750.72,33.06,180.02,94,35.98
1730.08,28.12,211.48,90,17.32
928.79,36.38,286.22,59,24.61
1656.37,40.31,290.19,61,34.92
1543.15,11.78,122.43,83,25.68
1322.73,42.23,209.56,76,21.35
1970.47,29.85,224.45,21,30.64
1520.81,22.68,36.09,76,39.18
1023.4,14.55,196.49,58,28.15
522.7,29.56,99.13,32,20.45
1200.07,37.34,275.14,89,22.01
1004.49,38.83,44.79,13,23.97
756.01,11.38,170.22,77,32.31
1142.39,38.65,185.44,97,34.28
1030.61,35.28,155.17,11,38.76
497.44,37.79,53.88,31,40.68
978.17,12.71,74.54,15,35.86
1364.08,37.76,189.39,79,12.77
432.84,15.38,135.81,63,12.17
1040.37,17.2,104.43,23,20.84
1908.78,14.4,219.9,46,42.06
1737.58,12.76,67.28,67,23.13
1901.06,41.85,88.64,43,27.99
285.82,35.25,144.16,52,38.46
805.86,24.12,204.45,94,31.65
753.91,31.03,143.85,41,41.39
716.23,15.38,276.32,15,16.43
1007.37,10.65,214.48,34,17.77
1369.0,38.18,53.76,36,14.17
482.3,32.52,131.42,5,14.02
1516.46,20.47,131.43,33,41.01
1982.22,14.57,85.05,9,25.04
1963.37,31.08,64.26,92,38.6
707.73,16.0,243.18,80,33.02
1231.53,25.55,72.04,40,28.25
1147.38,35.98,213.79,78,39.57
1538.49,17.25,192.58,29,25.32
1011.93,30.62,289.1,79,36.68
1207.46,43.19,53.02,61,28.33
1508.36,43.61,92.66,26,36.59
333.5,12.19,190.96,20,29.3
1102.76,34.71,139.44,81,22.54
1195.2,39.77,42.21,13,38.92
1051.43,23.92,205.4,19,33.95
360.95,25.55,253.97,42,33.71
1011.24,26.12,183.99,8,23.94
1735.15,35.99,275.64,61,24.61
660.02,12.8,296.34,72,24.57
1113.6,42.89,164.2,79,33.18
1613.62,22.88,157.54,51,16.85
1422.27,26.64,273.19,23,38.15
1476.04,13.49,130.52,80,15.55
601.01,23.04,71.26,24,36.59
1046.7,11.74,182.76,97,12.87
786.68,31.72,91.03,46,40.16
1587.88,34.55,39.99,79,36.19
739.97,12.06,185.44,35,27.17
773.7,43.16,235.31,40,34.78
566.81,25.56,125.92,87,33.59
690.2,12.41,203.95,88,38.92
275.29,14.56,294.81,11,18.2
1622.68,35.88,217.84,53,23.1
1872.42,24.89,244.7,29,24.06
1763.14,17.81,61.05,5,20.2
514.67,11.95,285.15,95,22.9
1652.26,13.8,34.94,52,17.98
597.89,27.84,30.96,45,28.57
286.14,24.79,82.69,57,10.48
358.18,37.76,198.63,37,23.85
509.36,30.77,77.18,39,22.95
636.03,16.18,37.36,2,14.99
323.7,26.29,252.77,67,33.52
498.46,34.53,96.3,38,24.82
1345.2,33.5,73.57,17,18.01
1715.61,33.38,62.23,9,20.87
1093.62,16.15,123.03,47,24.22
1056.36,16.86,147.95,39,28.21
1181.04,17.78,221.34,91,28.95
1398.24,16.78,122.71,28,31.52
1288.28,35.88,110.41,56,25.22
669.64,42.51,102.54,80,31.62
893.42,19.04,182.87,24,33.83
1983.09,22.04,276.94,46,33.27
1450.33,26.44,66.16,58,19.43
1877.61,23.79,264.28,62,17.96
1469.53,13.33,91.46,31,11.61
1422.16,25.02,158.45,2,20.05
1902.68,13.95,148.3,69,14.15
381.59,40.4,144.28,54,35.54
798.0,15.08,41.62,55,28.45
479.56,31.42,142.93,91,24.52
1316.8,23.46,266.22,84,37.93
1914.42,41.77,187.17,28,30.85
630.59,19.79,280.61,81,19.51
907.38,44.47,137.68,13,34.18
815.62,20.92,127.95,10,37.1
869.67,26.22,257.92,21,12.34
436.28,17.82,292.71,58,35.86
1524.52,44.72,181.09,22,20.95
1408.28,35.49,239.53,84,28.86
976.4,12.84,217.91,65,37.59
1326.64,22.43,267.82,91,12.72
1592.47,22.03,263.09,12,30.42
647.91,25.73,276.29,96,28.4
1840.65,37.68,156.99,86,16.83
1440.58,22.02,104.61,38,23.49
1872.83,15.94,123.38,83,36.45
1629.85,30.01,105.56,51,23.46
1894.51,20.53,274.11,94,29.9
1657.66,44.52,240.81,63,28.63
1302.79,30.46,135.46,78,42.72
673.53,15.24,255.32,46,23.25
1603.72,12.62,253.49,80,34.88
1014.62,38.5,226.69,11,36.83
995.19,34.42,191.8,20,32.15
1753.23,30.28,38.27,10,38.44
688.15,37.69,86.08,9,39.07
1424.91,30.73,70.95,71,42.44
1372.4,27.72,298.38,28,28.79
578.91,43.13,259.89,84,24.64
1377.33,22.31,217.51,23,17.98
829.37,14.75,204.33,14,15.15
1294.73,33.57,249.58,81,38.32
1850.92,15.36,169.82,32,43.94
1480.15,25.98,284.47,35,16.86
632.16,12.72,290.09,46,26.34
1014.4,27.92,33.63,37,37.79
1650.27,28.62,196.03,0,17.35
1971.53,21.85,256.96,67,19.21
1798.33,27.17,276.48,4,27.44
1428.07,12.43,262.17,3,25.6
952.27,25.09,215.63,56,14.97
1599.99,25.51,97.36,6,26.58
1658.08,39.49,37.84,97,27.69
1395.76,43.52,250.86,86,31.25
974.26,21.36,52.77,98,10.16
1358.48,39.48,246.73,48,35.35
429.77,13.48,227.01,56,13.51
251.51,30.78,74.0,35,20.5
1698.76,39.45,33.51,43,15.27
1440.6,42.62,79.36,14,21.78
1565.08,32.5,57.01,69,12.37
1810.54,23.75,242.42,60,30.04
1352.88,20.49,36.06,61,36.89
325.54,32.83,189.4,41,33.74
1932.4,34.34,140.25,67,31.24
765.19,38.55,196.77,35,33.13
942.95,30.64,191.1,11,42.17
742.86,38.44,195.26,64,27.94
445.64,17.3,223.29,45,24.55
1263.17,17.7,90.7,58,26.27
949.4,17.19,187.22,96,14.21
533.78,25.8,120.12,45,23.39
320.11,28.73,281.12,99,40.1
1553.43,34.02,213.72,56,35.5
1920.59,23.16,230.66,76,25.33
392.16,34.26,292.66,24,41.71
919.03,31.17,127.43,33,34.14
438.1,37.0,102.95,7,39.43
628.32,41.05,243.45,4,40.44
1772.15,42.63,181.83,75,36.43
1045.35,34.66,284.94,32,11.57
1464.21,41.92,273.26,79,24.7
1989.44,35.28,107.44,69,18.45
1864.46,30.21,203.22,82,43.05
1515.14,37.28,31.61,23,18.7
387.83,16.81,91.36,32,14.94
463.28,26.23,181.2,18,25.53
672.98,36.78,207.32,42,21.01
818.39,15.54,276.36,82,11.68
1794.96,34.0,99.65,34,38.21
1987.11,37.17,155.31,58,31.25
1607.67,10.56,58.62,50,27.93
456.99,26.25,124.32,31,26.46
1106.61,37.47,165.72,4,37.95
1242.18,15.53,178.79,99,32.69
849.32,11.55,166.92,97,40.7
642.14,41.32,165.08,0,35.2
1615.15,39.62,252.96,50,40.42
1604.23,25.96,290.8,3,29.88
1473.2,18.87,277.68,93,29.21
1711.4,43.1,37.18,57,19.97
1580.63,30.69,125.8,83,13.52
373.3,37.76,55.07,69,15.63
659.85,43.77,219.2,52,32.84
705.38,29.91,232.3,77,21.3
1413.24,33.23,102.39,66,21.08
1544.76,22.73,218.52,99,30.31
878.62,31.45,91.34,77,15.72
560.41,34.3,130.94,64,14.37
881.93,37.79,196.31,19,29.34
1954.99,35.61,224.31,18,15.95
1838.68,27.33,203.7,46,16.59
1997.33,10.36,289.93,99,24.79
1896.21,11.21,283.93,76,20.19
924.59,27.24,295.37,80,29.59
650.91,31.87,297.35,12,20.89
703.37,21.39,31.34,73,27.59
1080.49,30.41,172.73,48,12.3
381.75,17.36,291.45,46,41.17
1817.1,31.71,121.94,51,25.85
387.13,23.01,63.06,8,29.02
1972.29,41.71,295.87,6,39.13
280.71,17.99,123.14,41,19.23
1549.66,21.46,281.25,63,17.4
562.01,31.46,218.61,77,28.25
917.27,14.15,76.54,55,18.56
921.32,40.58,263.62,78,42.57
1723.45,27.69,254.69,15,34.26
1942.77,13.59,88.06,78,22.8
342.82,32.93,38.28,38,10.26
275.59,27.02,191.55,4,33.69
1221.0,32.33,129.03,43,24.7
1510.06,12.01,270.11,16,18.2
731.68,35.68,282.46,44,28.52
