soil_moisture,temperature,water
39.12,26.91,1119.0
51.47,21.78,584.15
37.49,40.54,1448.65
38.71,19.62,987.55
45.13,44.62,1262.85
63.58,40.99,544.5
57.09,30.58,563.45
59.34,17.28,218.7
31.01,20.26,1269.85
66.86,36.53,340.5
25.65,37.47,1801.65
75.03,31.56,0.0
61.89,30.68,397.45
34.09,24.43,1245.45
73.93,37.13,105.05
11.56,42.44,2394.2
29.88,17.42,1252.6
62.04,29.45,367.6
69.36,19.34,0.0
62.3,32.13,412.1
32.94,15.21,1101.3
13.44,26.05,2000.6
68.44,27.11,96.8
29.97,36.62,1633.45
51.99,44.82,1026.75
58.12,29.72,510.2
79.52,39.28,0.0
21.84,25.69,1699.4
43.32,40.86,1251.0
22.2,38.83,1949.6
47.19,19.83,694.95
43.59,26.35,951.35
65.97,16.91,0.0
21.32,18.25,1568.8
19.46,26.6,1800.9
42.13,29.82,1071.85
59.58,19.27,250.1
29.41,30.17,1524.05
56.37,34.3,663.05
67.1,38.98,381.1
43.56,21.62,857.8
60.36,39.31,623.6
60.11,18.27,211.55
57.84,29.41,513.8
49.99,20.53,610.95
60.69,40.69,639.65
48.31,25.65,772.15
45.23,19.83,763.55
14.12,18.87,1833.2
64.36,41.07,518.8
17.54,24.02,1816.5
39.16,26.02,1099.8
40.06,26.45,1076.9
38.44,28.02,1165.0
15.29,22.87,1872.25
65.55,18.14,18.55
7.56,21.67,2118.8
76.09,21.98,0.0
75.08,19.15,0.0
24.79,20.81,1498.55
37.14,23.66,1123.3
42.24,19.68,865.2
36.63,31.74,1302.75
39.95,30.1,1153.75
44.02,19.89,807.1
58.96,17.96,245.6
77.16,35.32,0.0
66.57,26.18,143.65
63.34,27.89,290.9
57.7,19.35,317.5
61.76,39.69,582.2
57.44,19.82,336.0
66.42,36.52,355.7
60.54,36.27,556.5
78.79,22.42,0.0
68.38,30.86,173.9
39.38,39.72,1366.1
66.04,40.22,443.0
64.3,24.58,191.1
52.81,24.31,587.85
31.88,23.53,1304.8
15.68,28.49,1971.0
74.78,41.09,154.5
24.17,34.92,1802.45
37.25,29.06,1227.45
38.85,37.69,1344.05
39.74,19.52,949.5
14.12,35.36,2163.0
45.78,44.42,1236.1
20.35,21.22,1662.15
12.94,31.5,2127.1
76.07,41.48,117.15
33.72,25.8,1285.8
66.4,27.96,185.2
58.54,35.53,611.7
61.04,41.54,644.4
23.64,21.41,1550.8
25.9,42.21,1887.7
54.74,32.5,684.1
79.56,34.52,0.0
7.88,39.84,2471.0
77.02,39.03,34.9
44.85,39.38,1167.85
33.76,39.74,1563.2
25.31,37.1,1806.15
58.66,44.59,788.7
75.7,36.08,22.1
10.82,28.47,2140.7
49.02,35.45,943.3
26.81,40.83,1828.25
10.8,33.01,2232.2
41.55,27.27,1041.15
5.39,35.48,2470.95
15.29,24.09,1896.65
32.42,20.75,1230.3
32.23,37.64,1574.75
28.36,38.69,1731.2
27.57,31.87,1622.45
14.22,23.71,1926.5
70.91,30.97,87.55
78.34,30.04,0.0
37.69,17.34,977.65
53.63,23.66,546.15
23.62,25.4,1631.3
63.49,33.64,400.65
75.19,41.05,139.35
46.58,38.37,1087.1
44.3,44.03,1280.1
14.03,39.27,2244.35
28.93,42.51,1787.65
7.71,30.39,2287.95
56.8,37.16,705.2
57.04,37.98,713.2
61.55,29.53,386.35
71.39,36.23,175.95
65.46,40.47,468.3
48.26,24.5,750.9
30.21,23.41,1360.85
74.23,29.92,0.0
65.78,19.88,45.3
60.76,20.83,240.0
67.7,28.37,147.9
40.99,42.44,1364.15
21.3,15.73,1519.1
74.31,31.65,0.0
77.97,21.04,0.0
32.03,31.53,1459.55
22.58,19.73,1554.3
26.34,32.11,1670.3
23.52,25.99,1646.6
50.64,44.06,1058.8
52.92,16.35,424.8
39.36,38.85,1349.4
25.97,40.51,1851.25
42.0,36.69,1213.8
73.52,27.76,0.0
32.98,23.87,1273.1
66.84,25.04,111.4
32.28,30.11,1422.4
37.21,40.36,1454.85
28.53,43.82,1827.85
31.97,31.41,1459.25
25.99,39.03,1820.95
74.27,21.69,0.0
20.34,35.7,1952.1
46.2,41.25,1158.0
78.71,21.89,0.0
19.77,17.44,1606.85
48.75,16.1,565.75
72.32,43.28,284.4
61.12,19.6,202.8
41.18,19.11,890.9
57.21,26.29,473.45
50.67,38.92,954.95
78.67,29.52,0.0
11.38,22.22,1996.1
27.55,34.53,1676.35
23.26,24.44,1624.7
49.66,19.49,601.7
45.46,43.45,1227.9
56.71,31.55,596.15
5.35,26.3,2288.75
63.53,27.19,270.25
70.91,21.38,0.0
78.32,15.38,0.0
67.31,17.66,0.0
42.03,32.19,1122.75
24.26,17.73,1455.5
7.71,35.03,2380.75
12.5,26.37,2039.9
8.14,23.75,2140.1
32.05,16.55,1159.25
48.29,33.28,925.45
19.32,30.85,1890.8
35.68,42.74,1556.0
19.62,35.74,1978.1
68.31,32.02,199.55
61.04,25.87,331.0
66.31,39.4,417.15
78.36,25.74,0.0
32.23,21.36,1249.15
75.24,38.76,91.8
26.64,42.55,1868.6
40.64,38.14,1290.4
68.0,33.26,235.2
59.96,41.15,674.4
45.71,35.24,1054.95
47.17,32.42,947.45
71.14,30.82,76.5
75.41,40.92,129.05
6.34,34.01,2408.3
75.02,39.25,109.3
32.18,15.71,1137.9
12.16,32.06,2165.6
38.14,29.89,1212.9
12.16,22.33,1971.0
63.8,42.71,571.2
59.24,41.22,701.0
72.55,42.93,269.35
39.22,23.99,1057.1
61.81,29.72,381.05
66.14,33.76,310.3
68.92,36.29,263.6
39.28,22.66,1028.4
62.67,42.58,608.15
27.33,35.79,1709.25
67.8,34.53,267.6
42.83,16.91,789.15
14.87,23.52,1899.95
5.73,44.96,2648.65
26.26,37.95,1789.9
61.48,28.96,377.4
31.83,38.52,1606.35
58.37,44.37,794.45
41.24,27.67,1060.0
50.63,44.88,1075.55
56.29,35.95,698.85
48.0,22.7,724.0
70.7,30.09,77.3
14.07,32.14,2100.35
8.3,42.32,2505.9
72.52,41.82,248.2
13.13,18.79,1866.25
11.77,29.79,2133.85
70.95,19.69,0.0
10.59,29.51,2169.55
23.2,33.11,1800.2
10.71,22.83,2031.75
30.97,39.92,1664.45
42.86,28.19,1013.7
44.97,35.07,1077.45
35.73,32.01,1339.65
36.15,34.42,1373.15
71.97,37.38,178.65
11.37,44.2,2436.05
11.25,20.21,1960.45
70.53,34.78,177.05
59.63,19.31,249.15
41.59,44.04,1375.15
18.59,31.17,1922.75
69.6,34.48,203.6
32.51,42.3,1658.15
42.12,21.49,905.6
25.66,22.95,1510.9
22.21,26.92,1711.05
21.5,29.81,1793.7
42.42,30.5,1075.3
16.36,25.64,1890.2
77.6,43.17,97.4
20.61,29.55,1819.65
77.9,16.95,0.0
61.92,33.53,453.4
40.6,21.18,952.6
9.28,32.16,2268.4
75.62,27.17,0.0
79.55,39.35,0.0
32.38,34.25,1501.7
64.65,31.54,318.05
47.13,32.8,956.45
17.66,24.24,1816.7
64.56,26.1,212.4
6.57,39.79,2515.85
50.65,24.59,669.05
11.66,41.74,2376.7
8.93,24.52,2127.85
22.72,40.64,1967.6
42.84,40.35,1257.6
27.54,26.54,1516.9
78.33,42.53,59.05
61.8,17.2,131.0
48.13,24.01,745.65
66.61,40.23,423.25
22.64,41.25,1982.6
11.33,36.04,2274.25
61.36,15.05,103.4
33.04,27.16,1336.8
39.81,19.85,953.65
11.55,39.54,2336.55
74.74,15.57,0.0
11.97,31.19,2154.85
35.76,21.68,1132.0
57.77,40.55,739.05
40.69,38.88,1303.45
13.17,20.93,1907.65
37.83,23.96,1105.15
63.39,21.43,159.95
5.82,16.18,2069.9
37.16,34.93,1348.0
19.69,21.66,1694.05
28.97,37.55,1687.05
24.43,35.29,1800.75
32.06,28.75,1402.9
8.16,38.72,2438.8
65.42,29.8,256.3
62.71,15.6,67.15
38.34,26.96,1147.3
22.71,30.78,1770.75
63.93,15.61,24.65
31.25,27.12,1398.65
74.04,19.76,0.0
31.53,32.51,1496.65
18.05,34.08,1999.85
46.81,36.78,1047.25
76.94,42.62,109.5
42.18,35.62,1186.1
76.09,37.4,34.85
63.06,17.92,101.3
56.97,27.59,507.85
46.49,29.62,915.25
39.03,43.64,1456.75
62.87,24.27,234.95
10.25,15.65,1904.25
14.41,16.52,1776.05
73.63,17.92,0.0
28.94,20.69,1350.9
48.52,21.16,675.0
42.85,40.41,1258.45
56.01,40.92,808.05
46.26,24.34,817.7
56.68,41.72,800.6
71.22,21.7,0.0
34.78,34.66,1425.9
52.67,44.96,1005.75
73.71,17.55,0.0
65.58,35.91,372.9
41.86,32.93,1143.5
77.06,22.86,0.0
13.01,17.17,1838.05
61.52,20.79,212.6
9.06,41.73,2467.5
61.76,28.51,358.6
49.87,39.5,994.55
48.53,31.65,884.45
71.95,35.42,140.15
23.84,19.19,1499.4
62.86,20.54,160.7
49.86,32.01,845.1
7.88,18.54,2045.0
43.8,19.48,806.6
20.3,26.55,1770.5
11.31,26.5,2084.15
71.79,29.23,21.95
10.86,44.81,2466.1
35.95,41.88,1529.35
10.29,16.77,1925.25
42.28,18.92,848.6
13.44,38.07,2241.0
42.45,27.7,1018.25
47.23,32.42,945.35
56.57,39.86,767.25
43.53,20.77,841.85
13.18,42.24,2333.5
38.05,27.68,1171.85
13.16,41.99,2329.2
32.6,29.35,1396.0
27.37,35.9,1710.05
11.86,32.75,2189.9
79.6,34.93,0.0
31.69,34.87,1538.25
47.75,21.43,707.35
6.32,16.61,2061.0
77.4,18.95,0.0
18.87,16.15,1612.55
64.79,16.43,10.95
29.01,44.33,1821.25
51.32,35.79,869.6
15.08,16.26,1747.4
38.99,33.08,1246.95
70.61,42.67,332.05
39.53,25.34,1073.25
77.27,44.92,143.95
65.24,17.12,9.0
64.56,18.59,62.2
50.98,37.12,908.1
7.71,40.21,2484.35
73.25,15.12,0.0
35.19,22.71,1172.55
67.57,38.52,355.45
69.12,19.38,0.0
73.47,29.75,0.0
7.38,33.9,2369.7
51.83,30.83,752.55
45.94,23.56,813.3
33.46,40.28,1584.5
29.93,21.0,1322.45
15.71,26.49,1929.95
47.85,16.23,599.85
21.74,31.44,1817.9
69.31,28.44,92.95
11.9,43.53,2404.1
24.01,19.65,1502.65
42.4,22.7,920.0
33.77,35.56,1479.25
33.56,25.45,1284.4
51.16,19.4,547.4
49.62,35.75,928.3
5.65,39.5,2542.25
48.34,31.29,883.9
14.1,42.89,2314.3
12.97,44.43,2384.65
62.03,41.61,611.15
21.62,15.37,1500.7
8.32,41.36,2486.0
77.37,21.64,0.0
57.01,41.52,785.05
32.55,42.67,1664.15
39.55,29.29,1151.55
44.51,22.94,850.95
76.52,29.13,0.0
43.33,19.1,815.45
63.41,31.95,369.65
37.64,27.7,1186.6
69.68,29.76,106.4
72.02,20.76,0.0
51.13,39.7,954.45
49.53,32.56,867.65
76.89,22.11,0.0
5.73,28.6,2321.45
78.13,19.75,0.0
19.0,43.16,2148.2
57.11,20.67,364.55
31.03,25.64,1376.75
61.86,30.64,397.7
46.43,41.93,1163.55
9.89,28.04,2164.65
67.44,37.27,335.0
10.52,43.76,2457.0
14.36,23.69,1921.2
12.59,42.37,2356.75
29.74,35.0,1609.1
7.96,33.69,2345.2
70.34,39.22,272.5
71.48,34.12,130.6
68.9,36.21,262.7
14.94,16.52,1757.5
29.61,24.51,1403.85
72.7,23.19,0.0
58.72,34.39,582.6
63.07,31.74,377.35
26.39,27.69,1580.15
71.09,35.74,176.65
61.97,37.66,534.25
47.4,20.56,702.2
69.71,34.99,209.95
78.78,34.67,0.0
19.96,43.63,2124.0
11.2,37.16,2301.2
52.19,34.98,822.95
74.43,44.27,230.35
22.52,37.58,1913.4
6.14,36.0,2455.1
74.09,17.62,0.0
57.46,19.54,329.7
52.07,32.85,784.55
34.29,44.15,1632.85
37.2,25.85,1165.0
9.48,35.84,2335.0
46.92,21.2,731.8
47.22,23.73,771.9
31.57,44.18,1728.65
50.85,20.28,575.85
67.37,43.51,462.25
31.93,36.73,1567.05
53.92,25.8,578.8
34.17,40.24,1558.85
34.41,20.3,1151.65
32.11,24.4,1314.15
24.75,37.15,1826.75
76.88,41.92,97.6
35.83,16.22,1020.35
61.92,36.57,514.2
74.46,33.91,22.1
22.13,27.39,1723.25
27.38,30.68,1605.3
25.66,39.23,1836.5
43.37,44.7,1326.05
16.42,41.29,2201.1
28.17,41.88,1801.65
34.04,43.77,1634.0
26.3,16.17,1352.9
34.21,43.45,1621.65
39.25,37.9,1334.25
50.15,34.14,877.55
61.24,39.58,598.2
74.99,33.77,0.75
77.43,21.42,0.0
77.37,40.0,42.05
41.66,32.29,1137.7
74.96,35.61,38.6
20.28,39.66,2033.4
79.3,21.4,0.0
28.6,19.56,1340.2
27.39,19.98,1390.95
18.4,37.6,2058.0
13.23,16.75,1821.95
53.73,38.58,841.05
61.52,27.93,355.4
23.16,24.13,1622.0
49.8,26.33,733.6
63.22,36.26,462.5
58.22,39.92,710.7
62.74,36.56,485.3
22.78,27.62,1705.1
41.99,39.19,1264.15
60.08,24.26,332.4
65.74,22.07,90.5
22.34,25.21,1672.3
24.64,34.33,1774.2
54.78,38.69,806.5
15.05,25.23,1927.85
56.91,27.67,511.55
20.53,30.32,1837.85
59.68,18.37,228.6
67.72,24.04,60.6
45.13,23.98,850.05
69.03,39.49,323.75
38.54,41.39,1428.9
65.74,33.88,326.7
17.52,20.32,1743.2
50.82,17.28,516.9
66.02,23.55,110.3
51.79,40.12,939.75
54.98,18.31,391.9
52.15,25.33,631.35
62.25,41.98,610.85
65.6,41.27,479.4
12.81,38.58,2273.25
28.87,30.61,1551.75
12.27,36.09,2242.35
65.85,18.18,8.85
72.23,32.07,63.35
78.4,24.97,0.0
59.91,30.92,471.55
10.75,44.37,2461.15
11.21,21.82,1994.05
66.21,21.87,70.05
55.42,26.84,547.1
10.94,24.16,2050.3
51.53,16.0,466.45
42.56,34.75,1155.4
11.15,26.17,2083.15
50.15,35.67,908.15
56.95,36.47,686.15
17.79,23.6,1799.35
67.03,22.4,51.95
34.64,38.25,1502.6
39.93,31.48,1182.05
72.76,26.54,0.0
16.32,26.45,1907.8
20.23,27.13,1784.55
47.87,37.07,1015.95
63.28,31.12,357.6
65.76,37.36,395.6
59.11,27.92,439.55
72.43,25.87,0.0
61.68,33.01,451.4
50.85,39.41,958.45
62.74,19.12,136.5
39.01,40.81,1400.85
14.17,28.42,2022.45
58.29,43.96,789.05
69.46,37.6,270.9
26.91,17.84,1364.95
6.18,32.72,2388.1
68.46,22.57,5.3
40.71,24.55,1016.15
23.41,38.29,1896.45
60.94,19.66,210.3
30.74,32.87,1531.5
67.24,43.37,464.0
69.32,39.13,306.4
28.31,23.7,1433.15
48.87,15.71,553.75
53.52,44.8,972.8
70.95,31.14,89.55
69.92,20.03,0.0
28.01,21.24,1394.45
17.2,44.31,2234.2
77.91,20.78,0.0
72.54,36.94,149.9
45.85,20.11,747.45
21.2,31.28,1833.6
15.94,17.76,1747.3
10.97,28.22,2130.45
59.69,30.67,474.25
62.58,20.61,171.9
7.66,19.04,2062.7
36.88,23.26,1124.4
29.69,24.87,1408.25
37.91,21.89,1060.95
75.99,19.11,0.0
51.53,39.6,938.45
35.85,42.69,1549.05
11.6,17.76,1899.2
11.01,39.88,2362.25
61.5,43.84,674.3
13.76,31.07,2089.8
19.57,25.03,1765.65
78.2,21.7,0.0
77.75,38.22,0.0
72.4,41.41,244.2
67.3,15.74,0.0
61.55,23.37,263.15
50.98,22.9,623.7
17.7,15.85,1647.5
56.32,24.0,458.8
73.86,35.16,68.1
49.97,41.48,1030.65
54.82,37.96,790.5
5.66,33.67,2425.3
40.47,40.84,1350.35
32.2,31.69,1456.8
69.04,18.01,0.0
52.46,21.0,533.9
47.91,19.7,667.15
9.53,42.59,2468.25
18.38,33.26,1971.9
62.23,41.18,595.55
52.31,44.53,1009.75
6.6,44.04,2599.8
19.66,38.73,2036.5
38.34,30.25,1213.1
34.19,39.79,1549.15
43.86,21.81,851.1
26.95,16.0,1326.75
22.95,41.45,1975.75
41.07,36.84,1249.35
32.62,26.12,1330.7
68.02,18.79,0.0
14.96,32.52,2076.8
10.88,16.78,1904.8
73.67,28.28,0.0
69.05,27.3,79.25
72.38,15.36,0.0
10.73,29.17,2157.85
51.04,39.06,944.8
16.14,43.7,2259.1
25.36,43.34,1929.2
10.75,41.91,2411.95
47.19,23.94,777.15
65.88,40.19,448.0
32.76,24.74,1298.2
39.36,22.32,1018.8
26.84,18.0,1370.6
57.96,30.55,532.4
75.75,22.04,0.0
65.84,42.5,495.6
10.02,29.52,2189.7
26.2,30.79,1648.8
57.63,43.09,794.75
42.62,41.66,1291.5
28.82,34.05,1622.3
72.2,41.22,247.4
74.35,43.19,211.55
16.79,28.34,1929.15
70.43,18.09,0.0
30.35,19.39,1275.55
28.67,17.59,1298.35
26.81,28.75,1586.65
57.4,36.8,677.0
74.02,17.85,0.0
36.42,40.89,1493.1
62.04,44.58,670.2
41.02,18.34,881.1
65.22,29.8,263.3
7.48,31.82,2324.6
76.47,15.32,0.0
25.16,37.01,1809.6
72.99,29.34,0.0
21.92,32.75,1837.8
7.5,38.66,2460.7
8.5,18.86,2029.7
23.14,23.48,1609.7
56.79,41.18,785.95
39.14,28.37,1147.5
10.45,38.79,2360.05
75.39,37.81,67.55
75.04,20.94,0.0
27.26,21.42,1424.3
74.85,37.99,90.05
44.79,22.63,834.95
11.7,43.08,2402.1
38.96,37.44,1335.2
59.9,17.65,206.5
11.58,33.52,2215.1
70.89,17.97,0.0
38.4,27.27,1151.4
64.44,43.0,554.6
70.89,16.7,0.0
79.36,20.54,0.0
63.71,42.46,569.35
53.82,24.19,550.1
62.56,21.26,185.6
24.41,25.37,1603.05
46.96,40.25,1111.4
12.78,34.45,2191.7
73.71,21.92,0.0
71.52,27.78,2.4
68.11,33.49,235.95
63.62,24.27,208.7
78.89,40.61,1.05
72.76,22.97,0.0
24.27,34.06,1781.75
36.48,25.99,1193.0
9.59,16.49,1944.15
60.22,27.54,393.1
67.77,16.32,0.0
16.35,21.81,1813.95
37.77,40.87,1445.45
50.94,20.12,569.5
58.12,30.58,527.4
52.06,15.02,428.3
7.94,22.94,2130.9
64.26,42.12,543.3
74.78,33.41,0.9
59.18,31.05,499.7
32.14,28.15,1388.1
14.7,15.34,1742.3
55.55,15.33,312.35
68.59,43.09,411.15
76.6,25.9,0.0
29.59,23.1,1376.35
13.98,43.9,2338.7
41.54,38.64,1268.9
8.99,42.37,2482.75
37.25,37.65,1399.25
15.15,44.15,2302.75
13.0,28.77,2070.4
11.8,18.26,1902.2
14.58,27.28,1985.3
65.15,33.41,337.95
30.63,42.8,1733.95
68.23,36.18,285.55
55.2,16.58,349.6
64.8,21.57,113.4
22.49,39.11,1945.05
44.69,32.17,1029.25
67.21,38.95,376.65
69.44,22.99,0.0
71.65,16.66,0.0
77.52,33.01,0.0
8.61,44.39,2536.45
56.09,15.61,299.05
52.04,44.63,1021.2
44.66,34.84,1083.7
46.97,25.33,812.65
13.02,26.94,2033.1
36.28,17.32,1026.6
38.71,26.17,1118.55
62.67,42.59,608.35
70.48,24.58,0.0
72.0,31.29,55.8
55.33,34.44,702.25
73.42,38.54,151.1
39.68,39.53,1351.8
37.58,37.51,1384.9
39.67,35.64,1274.35
74.94,41.04,147.9
8.66,31.58,2278.5
46.3,36.63,1062.1
76.31,29.86,0.0
57.32,32.47,593.2
33.27,22.49,1235.35
66.57,43.04,480.85
42.76,40.23,1258.0
54.79,16.06,353.55
41.18,24.65,1001.7
45.79,21.57,778.75
58.65,28.09,459.05
77.52,20.05,0.0
48.76,28.42,811.8
62.25,15.22,75.65
5.49,16.97,2097.25
38.92,42.74,1442.6
42.09,33.15,1139.85
15.37,22.62,1864.45
59.39,41.85,708.35
8.55,23.57,2122.15
26.62,18.81,1394.5
69.51,40.9,335.15
52.45,17.29,460.05
38.41,23.23,1070.25
29.26,21.65,1358.9
76.84,43.23,125.2
47.7,26.8,816.5
56.51,36.25,697.15
68.44,23.46,23.8
8.73,42.97,2503.85
52.5,16.49,442.3
40.73,43.68,1398.05
37.02,43.76,1529.5
43.29,35.83,1151.45
61.18,35.83,525.3
70.07,34.02,177.95
23.2,19.12,1520.4
64.46,35.72,408.3
17.84,38.39,2093.4
26.75,37.33,1760.35
37.88,32.63,1276.8
24.78,23.17,1546.1
26.9,25.29,1514.3
57.74,32.63,581.7
67.07,32.31,248.75
50.59,31.29,805.15
28.69,40.67,1759.25
43.14,28.49,1009.9
20.93,22.74,1672.25
79.57,43.67,38.45
26.45,26.76,1559.45
45.98,18.67,714.1
26.28,37.74,1785.0
9.32,39.81,2420.0
20.69,16.9,1563.85
14.31,21.41,1877.35
56.85,23.18,423.85
6.43,26.48,2254.55
67.49,36.82,324.25
14.61,41.52,2269.05
24.47,42.45,1942.55
47.53,25.71,800.65
61.41,15.85,117.65
68.83,19.85,0.0
39.25,23.51,1046.45
55.66,28.82,578.3
45.29,17.01,705.05
28.88,28.66,1512.4
9.19,43.75,2503.35
28.82,18.05,1302.3
50.12,20.28,601.4
58.81,39.58,683.25
50.03,30.67,812.35
74.0,26.29,0.0
73.35,31.32,9.15
54.02,15.67,372.7
19.99,22.27,1695.75
52.97,17.12,438.45
65.45,33.32,325.65
14.98,24.45,1914.7
47.26,43.65,1168.9
16.21,22.16,1825.85
11.39,44.36,2438.55
63.23,18.52,107.35
60.73,44.22,708.85
38.85,35.9,1308.25
11.3,37.07,2295.9
68.36,22.89,15.2
62.68,18.4,124.2
6.2,32.41,2381.2
5.4,20.52,2171.4
49.71,36.38,937.75
32.2,22.8,1279.0
43.06,23.28,908.5
67.9,25.68,87.1
57.88,26.48,453.8
55.16,31.31,645.6
67.64,34.63,275.2
26.44,31.38,1652.2
57.32,24.62,436.2
37.02,41.74,1489.1
25.96,41.76,1876.6
36.83,34.22,1345.35
13.93,37.52,2212.85
72.19,38.7,197.35
77.94,34.96,0.0
5.19,25.5,2278.35
50.03,33.25,863.95
29.99,37.79,1656.15
67.58,40.27,390.1
79.69,27.98,0.0
8.11,34.24,2350.95
25.73,42.68,1903.05
22.33,41.28,1994.05
27.54,24.31,1472.3
37.55,34.33,1322.35
9.87,26.6,2136.55
37.21,36.09,1369.45
64.12,32.43,354.4
33.95,43.94,1640.55
37.36,26.92,1180.8
29.47,40.36,1725.75
45.91,24.02,823.55
69.22,22.29,0.0
7.45,34.12,2371.65
75.58,38.01,64.9
21.61,43.94,2072.45
39.67,15.32,867.95
8.33,40.66,2471.65
23.4,21.23,1555.6
66.01,19.69,33.45
19.69,26.12,1783.25
66.07,16.58,0.0
76.78,21.15,0.0
79.63,26.06,0.0
60.44,41.34,661.4
28.36,18.13,1320.0
63.37,25.07,233.45
63.92,23.01,173.0
68.12,40.3,371.8
25.68,40.02,1851.6
67.75,30.47,188.15
33.28,30.26,1390.4
70.26,26.76,26.1
25.63,28.4,1620.95
53.85,16.7,399.25
72.44,42.28,260.2
10.69,36.36,2303.05
66.36,15.6,0.0
13.62,25.97,1992.7
48.23,27.47,811.35
79.5,21.12,0.0
26.66,37.64,1769.7
77.2,27.14,0.0
43.09,22.29,887.65
40.47,25.53,1044.15
31.03,27.8,1419.95
7.18,42.0,2538.7
21.59,32.62,1846.75
25.6,34.03,1734.6
13.75,16.26,1793.95
71.62,22.04,0.0
61.23,36.24,531.75
29.73,35.66,1622.65
68.6,26.83,85.6
31.38,29.95,1450.7
21.8,21.2,1611.0
73.29,37.12,127.25
43.52,19.43,815.4
31.76,28.58,1410.0
17.46,29.35,1925.9
33.26,38.28,1551.5
11.7,36.44,2269.3
55.21,24.9,515.65
15.12,35.81,2137.0
6.97,24.37,2193.45
48.88,21.99,679.0
46.23,29.94,930.75
27.14,41.33,1826.7
55.69,42.41,849.05
37.49,22.29,1083.65
42.56,23.63,933.0
50.21,43.41,1060.85
30.78,30.77,1488.1
51.61,21.96,582.85
52.7,29.81,701.7
23.23,35.02,1837.35
13.91,44.14,2345.95
8.91,28.96,2217.35
76.63,20.07,0.0
13.12,37.58,2242.4
57.86,34.4,612.9
48.94,18.67,610.5
62.59,24.17,242.75
55.81,37.72,751.05
5.12,33.57,2442.2
37.71,38.68,1403.75
5.85,27.34,2292.05
37.89,23.58,1095.45
36.91,23.8,1134.15
54.09,39.32,843.25
36.27,37.66,1433.75
79.43,22.0,0.0
28.87,34.37,1626.95
59.06,36.55,613.9
43.42,35.87,1147.7
11.77,16.66,1871.25
74.85,30.65,0.0
65.13,33.25,335.45
7.54,25.96,2205.3
65.87,21.84,81.35
24.39,21.77,1531.75
36.53,29.37,1258.85
17.16,35.6,2061.4
72.31,27.59,0.0
52.27,39.04,901.35
25.43,38.17,1823.35
51.18,31.49,788.5
49.06,23.64,705.7
28.23,38.39,1729.75
23.43,18.54,1500.75
68.91,28.76,113.35
17.74,15.32,1635.5
6.26,26.13,2253.5
77.84,30.99,0.0
79.86,41.44,0.0
78.46,38.91,0.0
26.02,40.58,1850.9
16.16,38.64,2157.2
34.64,39.63,1530.2
52.12,24.35,612.8
14.75,37.84,2190.55
26.53,18.62,1393.85
48.98,31.45,864.7
73.89,39.03,144.45
73.88,31.76,0.0
54.34,44.27,933.5
11.52,18.1,1908.8
52.18,19.24,508.5
28.1,18.84,1343.3
76.45,41.62,106.65
9.68,32.41,2259.4
11.17,25.82,2075.45
20.03,44.11,2131.15
33.08,17.66,1145.4
52.72,22.76,560.0
18.16,15.43,1623.0
66.15,30.76,249.95
7.86,33.71,2349.1
78.21,22.8,0.0
40.07,17.41,895.75
62.97,22.34,192.85
15.79,22.25,1842.35
26.9,23.91,1486.7
12.72,34.34,2191.6
18.56,30.24,1905.2
16.13,20.57,1796.85
46.24,28.92,910.0
12.1,39.85,2323.5
21.11,42.65,2064.15
36.57,39.66,1463.25
31.43,28.37,1417.35
51.13,38.96,939.65
63.41,35.28,436.25
16.77,31.05,1984.05
66.81,15.53,0.0
36.39,44.92,1574.75
37.35,30.77,1258.15
63.57,22.98,184.65
6.53,35.6,2433.45
39.56,18.12,927.8
77.34,23.77,0.0
49.68,20.51,621.4
53.44,25.31,585.8
55.58,41.43,833.3
16.23,43.33,2248.55
49.25,35.56,937.45
50.16,15.58,506.0
62.28,32.17,413.6
22.82,26.09,1673.1
49.5,33.67,890.9
41.91,22.33,929.75
37.88,42.47,1473.6
79.68,23.89,0.0
57.46,39.59,730.7
24.3,27.83,1656.1
5.57,41.74,2589.85
11.71,37.72,2294.55
26.07,38.28,1803.15
34.36,33.22,1411.8
19.36,36.13,1995.0
25.22,19.27,1452.7
14.93,28.6,1999.45
65.09,23.26,137.05
64.69,25.79,201.65
7.66,31.93,2320.5
47.13,37.71,1054.65
61.43,41.13,622.55
27.03,19.11,1386.15
13.86,24.76,1960.1
29.79,35.95,1626.35
39.41,27.89,1128.45
65.78,33.85,324.7
71.87,41.23,259.15
72.59,32.95,68.35
35.04,35.46,1432.8
52.07,38.04,888.35
75.99,16.99,0.0
63.49,27.04,268.65
5.66,35.68,2465.5
6.96,17.88,2064.0
50.35,21.16,610.95
74.0,41.54,190.8
78.59,16.74,0.0
50.7,32.15,818.5
19.8,36.14,1979.8
45.48,29.05,939.2
16.29,40.27,2185.25
71.74,40.64,251.9
54.81,39.05,812.65
65.48,41.67,491.6
37.13,20.12,1052.85
34.07,24.5,1247.55
33.07,32.44,1441.35
72.39,37.02,156.75
70.79,25.86,0.0
42.01,25.41,987.85
69.83,38.76,281.15
62.09,34.25,461.85
5.83,19.46,2135.15
58.62,18.64,271.1
71.35,26.44,0.0
43.51,18.18,790.75
19.35,37.89,2030.55
28.28,31.01,1580.4
56.85,32.21,604.45
16.3,38.6,2151.5
23.73,23.0,1579.45
34.35,21.27,1173.15
41.8,32.23,1131.6
